,median_ages,right_amygdala_volume_average,right_amygdala_volume_variance,right_amygdala_volume_2_5,right_amygdala_volume_5,right_amygdala_volume_10,right_amygdala_volume_25,right_amygdala_volume_50,right_amygdala_volume_75,right_amygdala_volume_90,right_amygdala_volume_95,right_amygdala_volume_97_5
0,40.0,1905.8862179190248,184.40217139598474,1544.4646033119125,1602.5716374806123,1669.5653264766768,1781.508843398532,1905.8862179190248,2030.2635924395177,2142.2071093613727,2209.200798357437,2267.307832526137
1,40.25114155251141,1905.1610997353075,184.33506770749494,1543.871005940865,1601.956895042289,1668.9262051299975,1780.8289859649014,1905.1610997353075,2029.4932135057136,2141.3959943406176,2208.3653044283255,2266.45119352975
2,40.50228310502283,1904.40932897046,184.2702782929708,1543.246220095064,1601.3116933809097,1668.257465340764,1780.1209149960716,1904.40932897046,2028.6977429448482,2140.5611926001557,2207.50696456001,2265.5724378458553
3,40.75342465753425,1903.6308986210292,184.2077461932116,1542.5903504090393,1600.6361191825688,1667.5591731016766,1779.3846619069868,1903.6308986210292,2027.8771353350717,2139.702624140382,2206.6256780594895,2264.671446833019
4,41.00456621004566,1902.8258025629132,184.14741527227778,1541.9035007831076,1599.930258658568,1666.8313942297339,1778.6202584366604,1902.8258025629132,2027.031346689166,2138.8202108960922,2205.721346467258,2263.7481043427188
5,41.25570776255708,1901.9940355465956,184.08923021763923,1541.18577437832,1599.194197540407,1666.0741943612798,1777.827736643311,1901.9940355465956,2026.16033444988,2137.9138767319114,2204.793873552784,2262.802296714871
6,41.50684931506849,1901.1355931997616,184.03313653964182,1540.4372736201212,1598.4280210832762,1665.2876389553005,1777.0071289073371,1901.1355931997616,2025.264057492186,2136.983547444223,2203.843165316247,2261.833912779402
7,41.757990867579906,1900.250472029597,183.97908057081506,1539.6581002020066,1597.6318140694946,1664.4717932966128,1776.158467934083,1900.250472029597,2024.3424761251108,2136.029150762581,2202.869129989699,2260.8428438571873
8,42.009132420091326,1899.3386694237543,183.9270094647582,1538.8483550886704,1596.8056608113088,1663.6267224982569,1775.281786755557,1899.3386694237543,2023.3955520919515,2135.050616349252,2201.8716780361997,2259.828983758838
9,42.26027397260274,1898.4001836495813,183.8768711946154,1538.0081385182245,1595.9496451526293,1662.752491502679,1774.3771187306882,1898.4001836495813,2022.4232485684745,2134.0478757964834,2200.8507221465334,2258.792228780938
10,42.51141552511415,1897.4350138573561,183.82861455141685,1537.1375500086833,1595.0638504749938,1661.8491650870928,1773.4444975496792,1897.4350138573561,2021.425530165033,2133.0208626276194,2199.806177239718,2257.732477706029
11,42.76255707762557,1896.443160079066,183.78218914179527,1536.236688361219,1594.1483597001024,1660.9168078651844,1772.4839572343276,1896.443160079066,2020.4023629238045,2131.9695122929475,2198.7379604580296,2256.649631796913
12,43.013698630136986,1895.4246232310038,183.73754538573277,1535.3056516671738,1593.2032552961205,1659.9554842925959,1771.4955321421396,1895.4246232310038,2019.353714319868,2130.8937621694117,2197.645991165887,2255.5435947948336
13,43.2648401826484,1894.3794051132393,183.69463451370913,1534.3445373131208,1592.2286192818397,1658.9652586700522,1770.479256967727,1894.3794051132393,2018.2795532587515,2129.7935515564263,2196.530190944639,2254.4142729133573
14,43.51598173515982,1893.3075084129653,183.65340856381465,1533.3534419898685,1591.224533234774,1657.9461951504065,1769.435166748099,1893.3075084129653,2017.1798500778316,2128.668821675524,2195.390483591156,2253.2615748360618
15,43.76712328767123,1892.2089367007957,183.61382037836034,1532.3324616954028,1590.1910782930333,1656.898357739283,1768.3632968612471,1892.2089367007957,2016.0545765403442,2127.5195156623085,2194.226795108558,2252.0854117061886
16,44.018264840182646,1891.0836944359523,183.57582360047485,1531.2816917467435,1589.1283351661075,1655.8218103046245,1767.263683033628,1891.0836944359523,2014.9037058382767,2126.3455785672804,2193.039053705797,2250.885697125161
17,44.269406392694066,1889.9317869643207,183.5393726702432,1530.201226785569,1588.0363841392732,1654.7166165796966,1766.1363613408228,1889.9317869643207,2013.7272125878187,2125.146957348945,2191.8271897893683,2249.6623471430726
18,44.52054794520548,1888.7532205203404,183.50442282066385,1529.0911607880291,1586.9153050821349,1653.5828401701604,1764.9813682121546,1888.7532205203404,2012.5250728285262,2123.92360087052,2190.5911359585457,2248.4152802526514
19,44.77168949771689,1887.5480022260824,183.47093007344384,1527.9515870720656,1585.7651774546182,1652.4205445585367,1763.7987404326025,1887.5480022260824,2011.2972640195624,2122.675459893628,2189.3308269975464,2247.144417380099
20,45.02283105022831,1886.316140094131,183.4388512345591,1526.7825983089942,1584.586080317155,1651.2297931127787,1762.588515148677,1886.316140094131,2010.043765039585,2121.4024870754834,2188.046199871107,2245.849681879268
21,45.273972602739725,1885.0576430249184,183.40814388949818,1525.584286530162,1583.3780923358397,1650.0106490897028,1761.3507298689638,1885.0576430249184,2008.7645561808731,2120.104636960134,2186.737193713997,2244.530999519675
22,45.52511415525114,1883.7725208101326,183.37876639851143,1524.3567431396664,1582.141291793654,1648.7631756444828,1760.085422470735,1883.7725208101326,2007.4596191495302,2118.7818659757827,2185.4037498266107,2243.188298480599
23,45.77625570776256,1882.4607841320699,183.3506778914411,1523.1000589238408,1580.8757565983217,1647.4874358366299,1758.7926312027896,1882.4607841320699,2006.1289370613501,2117.43413242751,2184.045811665818,2241.8215093402987
24,46.02739726027397,1881.1224445628532,183.32383826258157,1521.8143240605473,1579.5815642899806,1646.1834926357967,1757.4723946881377,1881.1224445628532,2004.7724944375686,2116.06139648991,2182.6633248357257,2240.430565065159
