,median_ages,right_amygdala_volume_average,right_amygdala_volume_variance,right_amygdala_volume_2_5,right_amygdala_volume_5,right_amygdala_volume_10,right_amygdala_volume_25,right_amygdala_volume_50,right_amygdala_volume_75,right_amygdala_volume_90,right_amygdala_volume_95,right_amygdala_volume_97_5
0,40.0,1638.8412544988737,167.58352888298865,1310.383573486088,1363.1908791983628,1424.074320699391,1525.8078819656089,1638.8412544988737,1751.8746270321385,1853.6081882983565,1914.4916297993843,1967.2989355116592
1,40.25114155251141,1639.570741040684,167.49293711964543,1311.290616621347,1364.0693759306803,1424.919905257339,1526.5984717232463,1639.570741040684,1752.5430103581216,1854.221576824029,1915.0721061506877,1967.850865460021
2,40.50228310502283,1640.2638626250332,167.40592257284456,1312.154283583557,1364.9056237079324,1425.724540470366,1527.3502837275307,1640.2638626250332,1753.1774415225357,1854.8031847797004,1915.6221015421338,1968.3734416665093
3,40.75342465753425,1640.9205472228273,167.32237864124812,1312.9747112784069,1365.6997258446227,1426.4882909244893,1528.0633178508776,1640.9205472228273,1753.777776594777,1855.3528035211652,1916.141368601032,1968.8663831672475
4,41.00456621004566,1641.540724758746,167.24220069653867,1313.7520346983106,1366.4517843636982,1427.2112206309725,1528.7375745886945,1641.540724758746,1754.3438749287973,1855.8702288865193,1916.6296651537937,1969.3294148191812
5,41.25570776255708,1642.1243271217618,167.16528608721225,1314.4863869254912,1367.1619000008302,1427.893393031984,1529.3730550673415,1642.1243271217618,1754.875599176182,1856.3552612115395,1917.0867542426934,1969.7622673180324
6,41.50684931506849,1642.671288170562,167.09153414057363,1315.177899133493,1367.8301722065537,1428.534871003461,1529.9697610482065,1642.671288170562,1755.3728152929177,1856.8077053376633,1917.5124041345703,1970.1646772076313
7,41.757990867579906,1643.1815437407304,167.0208461632058,1315.8267005934422,1368.4566991526774,1429.13571686169,1530.5276949345716,1643.1815437407304,1755.8353925468891,1857.2273706197707,1917.9063883287834,1970.5363868880186
8,42.009132420091326,1643.6550316520122,166.95312543966162,1316.4329186838775,1369.0415777417006,1429.6959923722497,1531.0468597797599,1643.6550316520122,1756.2632035242646,1857.6140709317747,1918.2684855623238,1970.8771446201467
9,42.26027397260274,1644.0916917176096,166.88827722955466,1316.9966789057464,1369.5849036208938,1430.2157587630325,1531.527259298393,1644.0916917176096,1756.6561241368263,1857.9676246721867,1918.5984798143254,1971.1867045294728
10,42.51141552511415,1644.49146574566,166.8262087632174,1317.5181048923935,1370.0867711909182,1430.6950767312883,1531.9688978707982,1644.49146574566,1757.0140336205218,1858.2878547600317,1918.8961603004016,1971.4648265989265
11,42.76255707762557,1644.8542975508542,166.76682923565915,1317.9973184330208,1370.5472736273832,1431.1340064629862,1532.3717805587019,1644.8542975508542,1757.3368145430065,1858.5745886387222,1919.161321474325,1971.7112766686873
12,43.013698630136986,1645.1801329579048,166.71004979936947,1318.4344394902616,1370.9665028961513,1431.5326076455046,1532.7359131135518,1645.1801329579048,1757.6243528022578,1858.827658270305,1919.3937630196583,1971.9258264255477
13,43.2648401826484,1645.4689198090778,166.65578355554706,1318.8295862249029,1371.3445497752966,1431.8909394864045,1533.0613019899645,1645.4689198090778,1757.876537628191,1859.046900131751,1919.593289842859,1972.1082533932527
14,43.51598173515982,1645.7206079677674,166.60394554403175,1319.1828750191926,1371.681503875241,1432.209060729906,1533.3479543560918,1645.7206079677674,1758.093261579443,1859.2321552056287,1919.7597120602936,1972.258340916342
15,43.76712328767123,1645.9351493288118,166.55445273205947,1319.4944205091963,1371.9774536675661,1432.4870296816168,1533.5958781115198,1645.9351493288118,1758.2744205461038,1859.3832689760068,1919.8928449900573,1972.375878148427
16,44.018264840182646,1646.1124978206783,166.50722400169022,1319.764335611622,1372.2324865078767,1432.7249042268268,1533.8050818979352,1646.1124978206783,1758.4199137434214,1859.5000914145298,1919.9925091334796,1972.4606600297343
17,44.269406392694066,1646.25260941041,166.4621801361376,1319.9927315555615,1372.4466886632347,1432.9227418529756,1533.9755751132914,1646.25260941041,1758.5296437075287,1859.5824769678445,1920.0585301575852,1972.5124872652586
18,44.52054794520548,1646.3554421122788,166.41924380500768,1320.179717920073,1372.6201453450904,1433.0805996772226,1534.1073679304184,1646.3554421122788,1758.6035162941391,1859.630284547335,1920.090738879467,1972.5311663044843
19,44.77168949771689,1646.4209559915907,166.3783395484329,1320.325402669086,1372.7529407391871,1433.1985344705854,1534.2004713115293,1646.4209559915907,1758.6414406716522,1859.643377512596,1920.0889712439941,1972.5165093140954
20,45.02283105022831,1646.4491131667446,166.33939376021124,1320.4298921865038,1372.845158035352,1433.2766026816062,1534.2548970216521,1646.4491131667446,1758.643329311837,1859.621623651883,1920.053068298137,1972.4683341469852
21,45.273972602739725,1646.4398778191537,166.30233467005658,1320.493291320916,1372.8968794666134,1433.3148604690207,1534.270657650522,1646.4398778191537,1758.6090979877854,1859.5648951692867,1919.9828761716938,1972.3864643173913
22,45.52511415525114,1646.3932161939395,166.26709232484706,1320.515703423043,1372.9081863407393,1433.3133637264832,1534.2477666259244,1646.3932161939395,1758.5386657619545,1859.4730686613957,1919.8782460471393,1972.2707289648356
23,45.77625570776256,1646.3090966061854,166.2335985690544,1320.4972303903496,1372.8791590786811,1433.2721681139012,1534.1862382331483,1646.3090966061854,1758.4319549792226,1859.3460250984697,1919.7390341336895,1972.1209628220213
24,46.02739726027397,1646.1874894457126,166.20178702456073,1320.437972711377,1372.8098772525477,1433.1913290880766,1534.0860876333743,1646.1874894457126,1758.2888912580509,1859.1836498033485,1919.5651016388774,1971.937006180048
