,median_ages,left_amygdala_volume_average,left_amygdala_volume_variance,left_amygdala_volume_2_5,left_amygdala_volume_5,left_amygdala_volume_10,left_amygdala_volume_25,left_amygdala_volume_50,left_amygdala_volume_75,left_amygdala_volume_90,left_amygdala_volume_95,left_amygdala_volume_97_5
0,40.0,1566.0709549565331,165.31843634279463,1242.052773744178,1294.1463253361412,1354.2068540480393,1454.5653641248748,1566.0709549565331,1677.5765457881914,1777.935055865027,1837.995584576925,1890.0891361688882
1,40.25114155251141,1571.5888482568928,165.09806265292337,1248.0025915398255,1300.0267010995703,1360.0071675956583,1460.2318972202654,1571.5888482568928,1682.9457992935202,1783.1705289181273,1843.1509954142152,1895.17510497396
2,40.50228310502283,1577.000693709442,164.89101925191852,1253.820234601581,1305.7791026411987,1365.684349842901,1465.7833913246382,1577.000693709442,1688.2179960942458,1788.317037575983,1848.2222847776852,1900.181152817303
3,40.75342465753425,1582.30624023793,164.69667774594993,1259.5066834824688,1311.4043125006465,1371.2389550326134,1471.2200192069397,1582.30624023793,1693.3924612689204,1793.3735254432468,1853.2081679752137,1905.1057969933913
4,41.00456621004566,1587.505264499169,164.51442847115607,1265.0629097585122,1316.9031101425394,1376.6715411372838,1476.541968736008,1587.505264499169,1698.4685602623301,1798.3389878610542,1858.1074188557986,1909.9476192398258
5,41.25570776255708,1592.5975709387226,164.34368059117287,1270.4898758932695,1322.2762718517774,1381.9826697897433,1481.7494428704777,1592.5975709387226,1703.4456990069675,1803.2124720877018,1862.9188700256675,1914.7052659841756
6,41.50684931506849,1597.5829918335833,164.18386214351037,1275.7885351896136,1327.5245706999297,1387.1729062664087,1486.842659670179,1597.5829918335833,1708.3233239969875,1807.9930774007578,1867.6414129672369,1919.3774484775527
7,41.757990867579906,1602.461387328328,164.03442003752787,1280.959831829858,1332.6487765847191,1392.2428195260336,1491.8218523336568,1602.461387328328,1713.1009223229994,1812.6799551306226,1872.273998071937,1923.962942826798
8,42.009132420091326,1607.2326454578094,163.8948200068916,1286.004700991627,1337.649656330915,1397.192982293327,1496.6872692529294,1607.2326454578094,1717.7780216626895,1817.2723086222918,1876.8156345847037,1928.4605899239916
9,42.26027397260274,1611.8966821667632,163.7645465190067,1290.9240690449756,1342.5279738589118,1402.0239711946285,1501.4391740941837,1611.8966821667632,1722.3541902393426,1821.7693931388978,1881.2653904746144,1932.8692952885506
10,42.51141552511415,1616.4534413071722,163.64310264485644,1295.7188538048622,1347.284490396188,1406.7363669220806,1506.0778458829311,1616.4534413071722,1726.8290367314132,1826.1705156922637,1885.6223922181564,1937.1880288094821
11,42.76255707762557,1620.902894637293,163.53000989150266,1300.3899648584688,1351.9199647518446,1411.3307544473137,1510.6035791160107,1620.902894637293,1731.2022101585753,1830.4750348272723,1889.8858245227411,1941.415824416117
12,43.013698630136986,1625.2450418037872,163.42480800039388,1304.9383039426418,1356.4351536304912,1415.8077232620567,1515.0166838797588,1625.2450418037872,1735.4733997278156,1834.6823603455177,1894.054929977083,1945.5517796649324
13,43.2648401826484,1629.4799103187324,163.327054714041,1309.364765378209,1360.8308119930405,1420.1678676541646,1519.317485984397,1629.4799103187324,1739.6423346530678,1838.7919529833002,1898.1290086444242,1949.5950552592558
14,43.51598173515982,1633.607555520818,163.23632551377227,1313.6702365451677,1365.1076934492585,1424.4117870048954,1523.5063271021077,1633.607555520818,1743.7087839395285,1842.8033240367408,1902.1074175923775,1953.5448744964685
15,43.76712328767123,1637.6280605298114,163.15221333126703,1317.8555984025322,1369.2665506867163,1428.5400861130595,1527.5835649160672,1637.6280605298114,1747.6725561435555,1846.7160349465632,1905.9895703729062,1957.4005226570905
16,44.018264840182646,1641.541536194151,163.074328236203,1321.9217260481298,1373.3081359321575,1432.553375542911,1531.5495732787206,1641.541536194151,1751.5334991095813,1850.5296968453908,1909.7749364561444,1961.161346340172
17,44.269406392694066,1645.3481210187203,163.0022971026537,1325.8694893002214,1377.233201427999,1436.4522719794484,1535.4047423645638,1645.3481210187203,1755.2914996728769,1854.2439700579923,1913.4630406094418,1964.826752737219
18,44.52054794520548,1649.0479810939364,162.93576325639245,1329.6997533178624,1381.0424999415527,1440.2373986095022,1539.1494788371244,1649.0479810939364,1758.9464833507484,1857.8585635783706,1917.05346224632,1968.3962088700102
19,44.77168949771689,1652.6413100062123,162.87438610561324,1333.4133792351392,1384.7367852828997,1443.909385505448,1542.784206008497,1652.6413100062123,1762.4984140039276,1861.3732345069766,1920.5458347295248,1971.869240777285
20,45.02283105022831,1656.1283287440049,162.8178407569471,1337.0112248198106,1388.3168128425332,1447.4688700233478,1546.3093640043862,1656.1283287440049,1765.9472934836235,1864.787787464662,1923.9398446454766,1975.2454326681989
21,45.273972602739725,1659.5092855883547,162.76581761876938,1340.4941451413517,1391.7833401344,1450.9164972018739,1549.72540992221,1659.5092855883547,1769.2931612544994,1868.1020739748355,1927.2352310423094,1978.5244260353577
22,45.52511415525114,1662.7844560009398,162.7180219943525,1343.8629932564124,1395.1371273531595,1454.2529201717566,1553.0328179935684,1662.7844560009398,1772.5360940083112,1871.315991830123,1930.43178464872,1981.705918745467
23,45.77625570776256,1665.9541424940553,162.6741736658551,1347.1186208941651,1398.3789379284399,1457.4788005589044,1556.2320797348186,1665.9541424940553,1775.676205253292,1874.4294844292062,1933.5293470596707,1984.7896640939455
24,46.02739726027397,1669.018674494092,162.6340064713627,1350.2618791487669,1401.5095390840218,1460.5948088899265,1559.3237040958347,1669.018674494092,1778.7136448923493,1877.4425400982575,1936.527809904162,1987.775469839417
