,median_ages,left_amygdala_volume_average,left_amygdala_volume_variance,left_amygdala_volume_2_5,left_amygdala_volume_5,left_amygdala_volume_10,left_amygdala_volume_25,left_amygdala_volume_50,left_amygdala_volume_75,left_amygdala_volume_90,left_amygdala_volume_95,left_amygdala_volume_97_5
0,40.0,1957.7624825214325,184.3371688731714,1596.4682705179384,1654.5548217184305,1721.5248951639603,1833.4289515363141,1957.7624825214325,2082.0960135065507,2194.0000698789045,2260.9701433244345,2319.0566945249266
1,40.25114155251141,1958.0575201318834,184.30568151986134,1596.8250222068457,1654.9016514161765,1721.8602854413407,1833.7452270438334,1958.0575201318834,2082.3698132199333,2194.254754822426,2261.21338884759,2319.290018056921
2,40.50228310502283,1958.3255496102356,184.2754432702723,1597.1523175653479,1655.2194183890379,1722.167066795793,1834.0336519115974,1958.3255496102356,2082.6174473088736,2194.4840324246784,2261.4316808314334,2319.4987816551234
3,40.75342465753425,1958.5665459660859,184.24641544844567,1597.450207406528,1655.5081612629021,1722.4452638021494,1834.2942272357402,1958.5665459660859,2082.8388646964313,2194.6878281300224,2261.6249306692694,2319.6828845256437
4,41.00456621004566,1958.780485108793,184.21856022738092,1597.7187417793036,1655.7679181670073,1722.6949008470208,1834.526954439545,1958.780485108793,2083.034015778041,2194.866069370565,2261.793052050579,2319.8422284382823
5,41.25570776255708,1958.9673438561874,184.19184062042922,1597.9579699940043,1655.9987267568067,1722.916002148535,1834.7318352879577,1958.9673438561874,2083.2028524244174,2195.01868556384,2261.9359609555677,2319.9767177183703
6,41.50684931506849,1959.1270999327298,184.16622047213266,1598.1679406384865,1656.2006242271977,1723.1085917662363,1834.9088718919245,1959.1270999327298,2083.345327973535,2195.1456080992234,2262.0535756382615,2320.086259226973
7,41.757990867579906,1959.2597319727245,184.14166444938402,1598.348701598672,1656.373647330274,1723.272693615628,1835.0580667175686,1959.2597319727245,2083.4613972278803,2195.246770329821,2262.1458166151747,2320.170762346777
8,42.009132420091326,1959.3652195225188,184.11813803204444,1598.5003000791373,1656.5178323929586,1723.4083314823954,1835.1794225947174,1959.3652195225188,2083.5510164503203,2195.322107562642,2262.212606652079,2320.2301389659006
9,42.26027397260274,1959.443543039395,184.09560750338534,1598.622782620738,1656.633215331617,1723.5155290335474,1835.2729427222407,1959.443543039395,2083.6141433565494,2195.3715570452428,2262.253870747173,2320.264303458052
10,42.51141552511415,1959.4946838950138,184.0740399406689,1598.7161951225153,1656.7198316709944,1723.5943098329303,1835.3386306778484,1959.4946838950138,2083.6507371121793,2195.3950579570974,2262.269536119033,2320.2731726675124
11,42.76255707762557,1959.5186243767873,184.05340320507614,1598.780582862809,1656.777716562156,1723.6446973555105,1835.3764904262569,1959.5186243767873,2083.660758327318,2195.3925513980644,2262.2595321914187,2320.2566658907654
12,43.013698630136986,1959.5153476884084,184.03366593193138,1598.8159905189468,1656.8069047990953,1723.6667150004298,1835.3865263263108,1959.5153476884084,2083.6441690505058,2195.363980376387,2262.223790577721,2320.21470485787
13,43.2648401826484,1959.4848379521036,184.01479752058427,1598.8224621893278,1656.8074308376297,1723.6603861062263,1835.3687431400622,1959.4848379521036,2083.600932764145,2195.309289797981,2262.1622450665773,2320.1472137148794
14,43.51598173515982,1959.4270802098322,183.99676812426355,1598.800041414508,1656.7793288132882,1723.6257339650354,1835.3231460408113,1959.4270802098322,2083.531014378853,2195.228426454629,2262.074831606376,2320.0541190051563
15,43.76712328767123,1959.342060422315,183.9795486396184,1598.7487711967278,1656.7226325575436,1723.562781835023,1835.2497406191908,1959.342060422315,2083.434380225439,2195.121339009607,2261.961488287086,2319.935349647902
16,44.018264840182646,1959.2297654738295,183.96311069636266,1598.6686940250033,1656.6373756196422,1723.4715529584514,1835.1485328949457,1959.2297654738295,2083.3109980527133,2194.9879779892076,2261.822155328017,2319.7908369226557
17,44.269406392694066,1959.0901831709398,183.94742664682002,1598.559851894349,1656.5235912825278,1723.352070573807,1835.019529322714,1959.0901831709398,2083.1608370191657,2194.8282957680726,2261.6567750593517,2319.6205144475307
18,44.52054794520548,1958.9233022433693,183.93246955514238,1598.4222863277803,1656.381312581452,1723.204357930492,1834.862736800173,1958.9233022433693,2082.9838676865656,2194.6422465562464,2261.4652919052864,2319.424318158958
19,44.77168949771689,1958.729112346897,183.91821318675073,1598.2560383999057,1656.2105723242357,1723.028438305251,1834.6781626780557,1958.729112346897,2082.780062015738,2194.429786388543,2261.2476523695577,2319.202186293888
20,45.02283105022831,1958.5076040634726,183.90463199757016,1598.0611487581427,1656.0114031090934,1722.824335016083,1834.465814767529,1958.5076040634726,2082.549393359416,2194.1908731108624,2261.003805017852,2318.9540593688025
21,45.273972602739725,1958.258768899552,183.89170112302466,1597.83765764262,1655.7838373410686,1722.59207143468,1834.2257013459507,1958.258768899552,2082.2918364531533,2193.925466364424,2260.7337004580354,2318.679880156484
22,45.52511415525114,1957.9825992936774,183.87939636744557,1597.5856049145186,1655.527907257037,1722.3316710075815,1833.9578311715927,1957.9825992936774,2082.007367415762,2193.6335275797733,2260.4372913303177,2318.379593672836
23,45.77625570776256,1957.6790886085464,183.86769419284883,1597.3050300701382,1655.243644936235,1722.043157262625,1833.6622134832824,1957.6790886085464,2081.6959637338105,2193.3150199544675,2260.114532280858,2318.0531471469544
24,46.02739726027397,1957.3482311389791,183.8565717082295,1596.9959722698434,1654.9310823258343,1721.7265538306347,1833.3388580155874,1957.3482311389791,2081.357604262371,2192.9699084473236,2259.765379952124,2317.7004900081147
